,date,ConfirmedCases,DailyCases,State_Tribe_Territory,County_Name,FIPS_State,FIPS_County,order_code,Face_Masks_Required_in_Public,Source_of_Action,URL,Citation,Population
1340790,2021-02-26,76542,144.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-04.pdf,"Ill. Exec. Order No. 2021-4 (Feb. 5, 2021)",932877
1344132,2021-02-27,76659,117.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-04.pdf,"Ill. Exec. Order No. 2021-4 (Feb. 5, 2021)",932877
1347474,2021-02-28,76765,106.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-04.pdf,"Ill. Exec. Order No. 2021-4 (Feb. 5, 2021)",932877
1350816,2021-03-01,76871,106.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-04.pdf,"Ill. Exec. Order No. 2021-4 (Feb. 5, 2021)",932877
1354158,2021-03-02,77025,154.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-04.pdf,"Ill. Exec. Order No. 2021-4 (Feb. 5, 2021)",932877
1357500,2021-03-03,77279,254.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-04.pdf,"Ill. Exec. Order No. 2021-4 (Feb. 5, 2021)",932877
1360842,2021-03-04,77406,127.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-04.pdf,"Ill. Exec. Order No. 2021-4 (Feb. 5, 2021)",932877
1364184,2021-03-05,77506,100.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-05.pdf,"Ill. Exec. Order No. 2021-5 (Mar. 5, 2021)",932877
1367526,2021-03-06,77796,290.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-05.pdf,"Ill. Exec. Order No. 2021-5 (Mar. 5, 2021)",932877
1370868,2021-03-07,77882,86.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-05.pdf,"Ill. Exec. Order No. 2021-5 (Mar. 5, 2021)",932877
1374210,2021-03-08,77960,78.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-05.pdf,"Ill. Exec. Order No. 2021-5 (Mar. 5, 2021)",932877
1377552,2021-03-09,78098,138.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-05.pdf,"Ill. Exec. Order No. 2021-5 (Mar. 5, 2021)",932877
1380894,2021-03-10,78207,109.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-05.pdf,"Ill. Exec. Order No. 2021-5 (Mar. 5, 2021)",932877
1384236,2021-03-11,78341,134.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-05.pdf,"Ill. Exec. Order No. 2021-5 (Mar. 5, 2021)",932877
1387578,2021-03-12,78450,109.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-05.pdf,"Ill. Exec. Order No. 2021-5 (Mar. 5, 2021)",932877
1390920,2021-03-13,78589,139.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-05.pdf,"Ill. Exec. Order No. 2021-5 (Mar. 5, 2021)",932877
1394262,2021-03-14,78889,300.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-05.pdf,"Ill. Exec. Order No. 2021-5 (Mar. 5, 2021)",932877
1397604,2021-03-15,79010,121.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-05.pdf,"Ill. Exec. Order No. 2021-5 (Mar. 5, 2021)",932877
1400946,2021-03-16,79165,155.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-05.pdf,"Ill. Exec. Order No. 2021-5 (Mar. 5, 2021)",932877
1404288,2021-03-17,79328,163.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-05.pdf,"Ill. Exec. Order No. 2021-5 (Mar. 5, 2021)",932877
1407630,2021-03-18,79511,183.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-05.pdf,"Ill. Exec. Order No. 2021-5 (Mar. 5, 2021)",932877
1410972,2021-03-19,79730,219.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-05.pdf,"Ill. Exec. Order No. 2021-5 (Mar. 5, 2021)",932877
1414314,2021-03-20,79898,168.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-05.pdf,"Ill. Exec. Order No. 2021-5 (Mar. 5, 2021)",932877
1417656,2021-03-21,79994,96.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-05.pdf,"Ill. Exec. Order No. 2021-5 (Mar. 5, 2021)",932877
1420998,2021-03-22,80121,127.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-05.pdf,"Ill. Exec. Order No. 2021-5 (Mar. 5, 2021)",932877
1424340,2021-03-23,80285,164.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-05.pdf,"Ill. Exec. Order No. 2021-5 (Mar. 5, 2021)",932877
1427682,2021-03-24,80560,275.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-05.pdf,"Ill. Exec. Order No. 2021-5 (Mar. 5, 2021)",932877
1431024,2021-03-25,80728,168.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-05.pdf,"Ill. Exec. Order No. 2021-5 (Mar. 5, 2021)",932877
1434366,2021-03-26,80980,252.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-05.pdf,"Ill. Exec. Order No. 2021-5 (Mar. 5, 2021)",932877
1437708,2021-03-27,81165,185.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-05.pdf,"Ill. Exec. Order No. 2021-5 (Mar. 5, 2021)",932877
1441050,2021-03-28,81323,158.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-05.pdf,"Ill. Exec. Order No. 2021-5 (Mar. 5, 2021)",932877
1444392,2021-03-29,81487,164.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-05.pdf,"Ill. Exec. Order No. 2021-5 (Mar. 5, 2021)",932877
1447734,2021-03-30,81698,211.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-05.pdf,"Ill. Exec. Order No. 2021-5 (Mar. 5, 2021)",932877
1451076,2021-03-31,81889,191.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-05.pdf,"Ill. Exec. Order No. 2021-5 (Mar. 5, 2021)",932877
1454418,2021-04-01,82163,274.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-05.pdf,"Ill. Exec. Order No. 2021-5 (Mar. 5, 2021)",932877
1457760,2021-04-02,82391,228.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-06.pdf,"Ill. Exec. Order No. 2021-6 (Apr. 2, 2021)",932877
1461102,2021-04-03,82635,244.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-06.pdf,"Ill. Exec. Order No. 2021-6 (Apr. 2, 2021)",932877
1464444,2021-04-04,82864,229.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-06.pdf,"Ill. Exec. Order No. 2021-6 (Apr. 2, 2021)",932877
1467786,2021-04-05,83031,167.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-06.pdf,"Ill. Exec. Order No. 2021-6 (Apr. 2, 2021)",932877
1471128,2021-04-06,83350,319.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-06.pdf,"Ill. Exec. Order No. 2021-6 (Apr. 2, 2021)",932877
1474470,2021-04-07,83637,287.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-06.pdf,"Ill. Exec. Order No. 2021-6 (Apr. 2, 2021)",932877
1477812,2021-04-08,83927,290.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-06.pdf,"Ill. Exec. Order No. 2021-6 (Apr. 2, 2021)",932877
1481154,2021-04-09,84261,334.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-06.pdf,"Ill. Exec. Order No. 2021-6 (Apr. 2, 2021)",932877
1484496,2021-04-10,84570,309.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-06.pdf,"Ill. Exec. Order No. 2021-6 (Apr. 2, 2021)",932877
1487838,2021-04-11,84777,207.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-06.pdf,"Ill. Exec. Order No. 2021-6 (Apr. 2, 2021)",932877
1491180,2021-04-12,85016,239.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-06.pdf,"Ill. Exec. Order No. 2021-6 (Apr. 2, 2021)",932877
1494522,2021-04-13,85272,256.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-06.pdf,"Ill. Exec. Order No. 2021-6 (Apr. 2, 2021)",932877
1497864,2021-04-14,85523,251.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-06.pdf,"Ill. Exec. Order No. 2021-6 (Apr. 2, 2021)",932877
1501206,2021-04-15,85799,276.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-06.pdf,"Ill. Exec. Order No. 2021-6 (Apr. 2, 2021)",932877
1504548,2021-04-16,85994,195.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-06.pdf,"Ill. Exec. Order No. 2021-6 (Apr. 2, 2021)",932877
1507890,2021-04-17,86225,231.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-06.pdf,"Ill. Exec. Order No. 2021-6 (Apr. 2, 2021)",932877
1511232,2021-04-18,86397,172.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-06.pdf,"Ill. Exec. Order No. 2021-6 (Apr. 2, 2021)",932877
1514574,2021-04-19,86547,150.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-06.pdf,"Ill. Exec. Order No. 2021-6 (Apr. 2, 2021)",932877
1517916,2021-04-20,86723,176.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-06.pdf,"Ill. Exec. Order No. 2021-6 (Apr. 2, 2021)",932877
1521258,2021-04-21,86921,198.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-06.pdf,"Ill. Exec. Order No. 2021-6 (Apr. 2, 2021)",932877
1524600,2021-04-22,87172,251.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-06.pdf,"Ill. Exec. Order No. 2021-6 (Apr. 2, 2021)",932877
1527942,2021-04-23,87430,258.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-06.pdf,"Ill. Exec. Order No. 2021-6 (Apr. 2, 2021)",932877
1531284,2021-04-24,87668,238.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-06.pdf,"Ill. Exec. Order No. 2021-6 (Apr. 2, 2021)",932877
1534626,2021-04-25,87807,139.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-06.pdf,"Ill. Exec. Order No. 2021-6 (Apr. 2, 2021)",932877
1537968,2021-04-26,87994,187.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-06.pdf,"Ill. Exec. Order No. 2021-6 (Apr. 2, 2021)",932877
1541310,2021-04-27,88158,164.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-06.pdf,"Ill. Exec. Order No. 2021-6 (Apr. 2, 2021)",932877
1544652,2021-04-28,88323,165.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-06.pdf,"Ill. Exec. Order No. 2021-6 (Apr. 2, 2021)",932877
1547994,2021-04-29,88519,196.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://www2.illinois.gov/Documents/ExecOrders/2021/ExecutiveOrder-2021-06.pdf,"Ill. Exec. Order No. 2021-6 (Apr. 2, 2021)",932877
1551336,2021-04-30,88752,233.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://coronavirus.illinois.gov/resources/executive-orders/display.executive-order-2021-09.html,"Ill. Exec. Order No. 2021-09 (Apr. 30, 2021)",932877
1554678,2021-05-01,88941,189.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://coronavirus.illinois.gov/resources/executive-orders/display.executive-order-2021-09.html,"Ill. Exec. Order No. 2021-09 (Apr. 30, 2021)",932877
1558020,2021-05-02,89043,102.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://coronavirus.illinois.gov/resources/executive-orders/display.executive-order-2021-09.html,"Ill. Exec. Order No. 2021-09 (Apr. 30, 2021)",932877
1561362,2021-05-03,89180,137.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://coronavirus.illinois.gov/resources/executive-orders/display.executive-order-2021-09.html,"Ill. Exec. Order No. 2021-09 (Apr. 30, 2021)",932877
1564704,2021-05-04,89343,163.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://coronavirus.illinois.gov/resources/executive-orders/display.executive-order-2021-09.html,"Ill. Exec. Order No. 2021-09 (Apr. 30, 2021)",932877
1568046,2021-05-05,89505,162.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://coronavirus.illinois.gov/resources/executive-orders/display.executive-order-2021-09.html,"Ill. Exec. Order No. 2021-09 (Apr. 30, 2021)",932877
1571388,2021-05-06,89618,113.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://coronavirus.illinois.gov/resources/executive-orders/display.executive-order-2021-09.html,"Ill. Exec. Order No. 2021-09 (Apr. 30, 2021)",932877
1574730,2021-05-07,89821,203.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://coronavirus.illinois.gov/resources/executive-orders/display.executive-order-2021-09.html,"Ill. Exec. Order No. 2021-09 (Apr. 30, 2021)",932877
1578072,2021-05-08,89941,120.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://coronavirus.illinois.gov/resources/executive-orders/display.executive-order-2021-09.html,"Ill. Exec. Order No. 2021-09 (Apr. 30, 2021)",932877
1581414,2021-05-09,90032,91.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://coronavirus.illinois.gov/resources/executive-orders/display.executive-order-2021-09.html,"Ill. Exec. Order No. 2021-09 (Apr. 30, 2021)",932877
1584756,2021-05-10,90140,108.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://coronavirus.illinois.gov/resources/executive-orders/display.executive-order-2021-09.html,"Ill. Exec. Order No. 2021-09 (Apr. 30, 2021)",932877
1588098,2021-05-11,90266,126.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://coronavirus.illinois.gov/resources/executive-orders/display.executive-order-2021-09.html,"Ill. Exec. Order No. 2021-09 (Apr. 30, 2021)",932877
1591440,2021-05-12,90387,121.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://coronavirus.illinois.gov/resources/executive-orders/display.executive-order-2021-09.html,"Ill. Exec. Order No. 2021-09 (Apr. 30, 2021)",932877
1594782,2021-05-13,90503,116.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://coronavirus.illinois.gov/resources/executive-orders/display.executive-order-2021-09.html,"Ill. Exec. Order No. 2021-09 (Apr. 30, 2021)",932877
1598124,2021-05-14,90628,125.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://coronavirus.illinois.gov/resources/executive-orders/display.executive-order-2021-09.html,"Ill. Exec. Order No. 2021-09 (Apr. 30, 2021)",932877
1601466,2021-05-15,90731,103.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://coronavirus.illinois.gov/resources/executive-orders/display.executive-order-2021-09.html,"Ill. Exec. Order No. 2021-09 (Apr. 30, 2021)",932877
1604808,2021-05-16,90799,68.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://coronavirus.illinois.gov/resources/executive-orders/display.executive-order-2021-09.html,"Ill. Exec. Order No. 2021-09 (Apr. 30, 2021)",932877
1608150,2021-05-17,90835,36.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://coronavirus.illinois.gov/resources/executive-orders/display.executive-order-2021-10.html,"Ill. Exec. Order No. 2021-10 (May 17, 2021)",932877
1611492,2021-05-18,90946,111.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://coronavirus.illinois.gov/resources/executive-orders/display.executive-order-2021-10.html,"Ill. Exec. Order No. 2021-10 (May 17, 2021)",932877
1614834,2021-05-19,91075,129.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://coronavirus.illinois.gov/resources/executive-orders/display.executive-order-2021-10.html,"Ill. Exec. Order No. 2021-10 (May 17, 2021)",932877
1618176,2021-05-20,91170,95.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://coronavirus.illinois.gov/resources/executive-orders/display.executive-order-2021-10.html,"Ill. Exec. Order No. 2021-10 (May 17, 2021)",932877
1621518,2021-05-21,91288,118.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://coronavirus.illinois.gov/resources/executive-orders/display.executive-order-2021-10.html,"Ill. Exec. Order No. 2021-10 (May 17, 2021)",932877
1624860,2021-05-22,91352,64.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://coronavirus.illinois.gov/resources/executive-orders/display.executive-order-2021-10.html,"Ill. Exec. Order No. 2021-10 (May 17, 2021)",932877
1628202,2021-05-23,91423,71.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://coronavirus.illinois.gov/resources/executive-orders/display.executive-order-2021-10.html,"Ill. Exec. Order No. 2021-10 (May 17, 2021)",932877
1631544,2021-05-24,91498,75.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://coronavirus.illinois.gov/resources/executive-orders/display.executive-order-2021-10.html,"Ill. Exec. Order No. 2021-10 (May 17, 2021)",932877
1634886,2021-05-25,91548,50.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://coronavirus.illinois.gov/resources/executive-orders/display.executive-order-2021-10.html,"Ill. Exec. Order No. 2021-10 (May 17, 2021)",932877
1638228,2021-05-26,91623,75.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://coronavirus.illinois.gov/resources/executive-orders/display.executive-order-2021-10.html,"Ill. Exec. Order No. 2021-10 (May 17, 2021)",932877
1641570,2021-05-27,91658,35.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://coronavirus.illinois.gov/resources/executive-orders/display.executive-order-2021-10.html,"Ill. Exec. Order No. 2021-10 (May 17, 2021)",932877
1644912,2021-05-28,91717,59.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://coronavirus.illinois.gov/resources/executive-orders/display.executive-order-2021-11.html,"Ill. Exec. Order No. 2021-11 (May 28, 2021)",932877
1648254,2021-05-29,91771,54.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://coronavirus.illinois.gov/resources/executive-orders/display.executive-order-2021-11.html,"Ill. Exec. Order No. 2021-11 (May 28, 2021)",932877
1651596,2021-05-30,91814,43.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://coronavirus.illinois.gov/resources/executive-orders/display.executive-order-2021-11.html,"Ill. Exec. Order No. 2021-11 (May 28, 2021)",932877
1654938,2021-05-31,91860,46.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://coronavirus.illinois.gov/resources/executive-orders/display.executive-order-2021-11.html,"Ill. Exec. Order No. 2021-11 (May 28, 2021)",932877
1658280,2021-06-01,91893,33.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://coronavirus.illinois.gov/resources/executive-orders/display.executive-order-2021-11.html,"Ill. Exec. Order No. 2021-11 (May 28, 2021)",932877
1661622,2021-06-02,91907,14.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://coronavirus.illinois.gov/resources/executive-orders/display.executive-order-2021-11.html,"Ill. Exec. Order No. 2021-11 (May 28, 2021)",932877
1664964,2021-06-03,91981,74.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://coronavirus.illinois.gov/resources/executive-orders/display.executive-order-2021-11.html,"Ill. Exec. Order No. 2021-11 (May 28, 2021)",932877
1668306,2021-06-04,92068,87.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://coronavirus.illinois.gov/resources/executive-orders/display.executive-order-2021-11.html,"Ill. Exec. Order No. 2021-11 (May 28, 2021)",932877
1671648,2021-06-05,92132,64.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://coronavirus.illinois.gov/resources/executive-orders/display.executive-order-2021-11.html,"Ill. Exec. Order No. 2021-11 (May 28, 2021)",932877
1674990,2021-06-06,92142,10.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://coronavirus.illinois.gov/resources/executive-orders/display.executive-order-2021-11.html,"Ill. Exec. Order No. 2021-11 (May 28, 2021)",932877
1678332,2021-06-07,92170,28.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://coronavirus.illinois.gov/resources/executive-orders/display.executive-order-2021-11.html,"Ill. Exec. Order No. 2021-11 (May 28, 2021)",932877
1681674,2021-06-08,92213,43.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://coronavirus.illinois.gov/resources/executive-orders/display.executive-order-2021-11.html,"Ill. Exec. Order No. 2021-11 (May 28, 2021)",932877
1685016,2021-06-09,92249,36.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://coronavirus.illinois.gov/resources/executive-orders/display.executive-order-2021-11.html,"Ill. Exec. Order No. 2021-11 (May 28, 2021)",932877
1688358,2021-06-10,92264,15.0,IL,DuPage County,17.0,43.0,1.0,Yes,Official,https://coronavirus.illinois.gov/resources/executive-orders/display.executive-order-2021-11.html,"Ill. Exec. Order No. 2021-11 (May 28, 2021)",932877
1691700,2021-06-11,92281,17.0,IL,DuPage County,17.0,43.0,2.0,No,Official,https://coronavirus.illinois.gov/content/dam/soi/en/web/coronavirus/documents/ExecutiveOrder-2021-12.pdf,"Ill. Exec. Order No. 2021-12 (June 11, 2021)",932877
1695042,2021-06-12,92297,16.0,IL,DuPage County,17.0,43.0,2.0,No,Official,https://coronavirus.illinois.gov/content/dam/soi/en/web/coronavirus/documents/ExecutiveOrder-2021-12.pdf,"Ill. Exec. Order No. 2021-12 (June 11, 2021)",932877
1698384,2021-06-13,92309,12.0,IL,DuPage County,17.0,43.0,2.0,No,Official,https://coronavirus.illinois.gov/content/dam/soi/en/web/coronavirus/documents/ExecutiveOrder-2021-12.pdf,"Ill. Exec. Order No. 2021-12 (June 11, 2021)",932877
1701726,2021-06-14,92318,9.0,IL,DuPage County,17.0,43.0,2.0,No,Official,https://coronavirus.illinois.gov/content/dam/soi/en/web/coronavirus/documents/ExecutiveOrder-2021-12.pdf,"Ill. Exec. Order No. 2021-12 (June 11, 2021)",932877
1705068,2021-06-15,92328,10.0,IL,DuPage County,17.0,43.0,2.0,No,Official,https://coronavirus.illinois.gov/content/dam/soi/en/web/coronavirus/documents/ExecutiveOrder-2021-12.pdf,"Ill. Exec. Order No. 2021-12 (June 11, 2021)",932877
1708410,2021-06-16,92351,23.0,IL,DuPage County,17.0,43.0,2.0,No,Official,https://coronavirus.illinois.gov/content/dam/soi/en/web/coronavirus/documents/ExecutiveOrder-2021-12.pdf,"Ill. Exec. Order No. 2021-12 (June 11, 2021)",932877
1711752,2021-06-17,92362,11.0,IL,DuPage County,17.0,43.0,2.0,No,Official,https://coronavirus.illinois.gov/content/dam/soi/en/web/coronavirus/documents/ExecutiveOrder-2021-12.pdf,"Ill. Exec. Order No. 2021-12 (June 11, 2021)",932877
1715094,2021-06-18,92368,6.0,IL,DuPage County,17.0,43.0,2.0,No,Official,https://coronavirus.illinois.gov/content/dam/soi/en/web/coronavirus/documents/ExecutiveOrder-2021-12.pdf,"Ill. Exec. Order No. 2021-12 (June 11, 2021)",932877
